trip_id,Departure,Arrival,Duration,Departure_City,Arrival_City
OCESN049967R0200220452,Gare de St-Jean-de-Maurienne-A,Gare de St-Pierre-d'Albigny,70,Épierre,Saint-Pierre-d'Albigny
OCESN049968R0200220453,Aiton-Salle-Polyvalente,Gare de St-Jean-de-Maurienne-A,58,Aiton,Épierre
OCESN049969R0200220454,Gare de Chinon,Gare de Tours,82,Richelieu,Tours
OCESN052500R0200220703,Chinon-Lycée-Rabelais,Gare de Tours,75,Chinon,Tours
OCESN052501R0400420704,Gare de Tours,St Christophe / Nais C,60,Tours,Saint-Christophe-sur-le-Nais
OCESN052520R0200220712,Gare de Château-du-Loir,Gare de Tours,75,Blois,Tours
OCESN052521R0200220713,Droué (Centre),Gare de Courtalain-St-Pellerin,10,Droué,Arrou
OCESN052540R0300320721,Courtalain-Centre,Droué (Centre),10,Arrou,Droué
OCESN052541R0200220722,Chartres-Gare-Routière,Gare de Brou,55,Lyon,Brou
OCESN052542R0200220723,Droué (Centre),Gare de Brou,36,Droué,Brou
OCESN052543R0300320724,Gare de Brou,Gare de Chartres,50,Brou,Chartres
OCESN052547R0200220728,Droué (Centre),Gare de Chartres,92,Droué,Chartres
OCESN052553R0200220733,Gare de Vendôme,Mondoubleau-Rue-Leroy,60,Vendôme,Mondoubleau
OCESN052560R0400420735,Aubigny-sur-Nere-Mail,Gare de Gien,44,Aubigny-sur-Nère,Gien
OCESN052580R0200220746,Gare de Gien,Montargis-OT,49,Gien,Ottawa
OCESN052600R0200220762,Gare de Cosne-sur-Loire,Sancerre-Porte-Cesar,27,La Charité-sur-Loire,Sancerre
OCESN052632R0200220780,Bourges-Gare-Routière,Gare de St-Amand-Montrond-Orval,76,Bourges,Orval
OCESN052635R0200220781,Gare de Bourges,Gare de St-Amand-Montrond-Orval,65,Bourges,Orval
OCESN052636R0200220782,Châteauroux Gare Rout,Gare de Bourges,106,Châteauroux,Bourges
OCESN052650R0200220783,Gare de Bourges,Issoudun-Place-de-la-G,71,Bourges,Issoudun
OCESN052652R0200220785,Châteauroux Gare Rout,Issoudun-Jardin,40,Châteauroux,Issoudun
OCESN052665R0200220798,Gare de Vierzon,Issoudun-Place-de-la-G,50,Vierzon,Issoudun
OCESN052670R0200220799,Gare de Issoudun,Gare de Vierzon,56,Val-Fouzon,Vierzon
OCESN052671R0200220800,Châteauroux Gare Rout,Poitiers-Gare-Routière,135,Châteauroux,Poitiers
OCESN052700R0300320808,Le-Blanc-Pl-du-Bateau,Poitiers-Gare-Routière,68,Le Blanc,Poitiers
OCESN052702R0200220810,Gare de Nouan-le-Fuzelier,Romorantin-BA-G.R,55,Nouan-le-Fuzelier,Millançay
OCESN052720R0200220818,Chaumont-sur-Tharonne,Romorantin-BA-G.R,31,Chaumont-sur-Tharonne,Millançay
OCESN052722R0200220820,Gare de Lamotte-Beuvron,Romorantin-BA-G.R,40,Lamotte-Beuvron,Millançay
OCESN052723R0200220821,Gare de Lamotte-Beuvron,Romorantin-Lycée-de-F,35,Lamotte-Beuvron,Romorantin-Lanthenay
OCESN052728R0200220823,Châteauroux-Ly-B-Pascal,Gare de Eguzon,60,Châteauroux,Éguzon-Chantôme
OCESN052740R0200220824,Châteauroux Gare Rout,Gare de Argenton-sur-Creuse,45,Châteauroux,Argenton-sur-Creuse
OCESN052741R0300320825,Châteauroux-Ly-B-Pascal,Gare de Argenton-sur-Creuse,60,Châteauroux,Argenton-sur-Creuse
OCESN052741R0400420826,Châteauroux-Lycée-Agric,Gare de Argenton-sur-Creuse,55,Châteauroux,Argenton-sur-Creuse
OCESN052742R0300320827,Châteauroux Gare Rout,Gare de Eguzon,80,Châteauroux,Éguzon-Chantôme
OCESN052744R0300320830,Châteauroux Gare Rout,Issoudun-Place-de-la-G,36,Châteauroux,Issoudun
OCESN052746R0200220831,Gare de Thesee,Romorantin-BA-G.R,60,Thésée,Millançay
OCESN052750R0200220832,Romorantin-BA-G.R,St-Aignan-Lep,55,Millançay,Saint-Aignan
OCESN052751R0200220833,Romorantin-BA-G.R,St-Aignan-Pl-Wilson,53,Millançay,Warszawa
OCESN052752R0200220834,Gare de Loches,Gare de Tours,58,Loches,Tours
OCESN052800R0200220838,Buzançais,Châteauroux Gare Rout,30,Buzançais,Châteauroux
OCESN052801R0200220839,Châteauroux Gare Rout,Gare de Tours,150,Châteauroux,Tours
OCESN052802R0200220840,Chatillon-Mail,Châteauroux-Charmilles,100,Châtillon-sur-Chalaronne,Neuillay-les-Bois
OCESN052803R0200220841,Clion-sur-Indre,Gare de Loches,40,Palluau-sur-Indre,Loches
OCESN052804R0200220842,Chatillon-Mail,Châteauroux Gare Rout,90,Châtillon-sur-Chalaronne,Châteauroux
OCESN052805R0200220843,Châteauroux Gare Rout,Gare de Loches,101,Châteauroux,Loches
OCESN052807R0200220845,Gare de Cormery,Gare de La Douzillère,47,Cormery,Esvres
OCESN052810R0200220849,Gare de Loches,Gare de Montbazon,65,Loches,Montbazon
OCESN052811R0200220850,Chambourg-Chopin,Gare de Cormery,25,Chambourg-sur-Indre,Cormery
OCESN052812R0200220851,Loches-Lycee-St-Denis,Truyes-St-Blaise,40,Loches,Truyes
OCESN052815R0200220854,Gare de Cormery,Gare de Loches,29,Cormery,Loches
OCESN052822R0200220864,Gare de Loches,TOURS LYCEE GRANDMONT,55,Loches,Tours
OCESN052829R0200220872,Gare de Esvres,Gare de Loches,45,Esvres,Loches
OCESN052832R0200220875,Gare de Tours,Reignac-Bourg-Du-Fau,74,Tours,Reignac-sur-Indre
OCESN052834R0200220877,Gare de Loches,Truyes-Pl-Du-Souvenir,40,Loches,Truyes
OCESN052840R0200220883,Gare de La Douzillère,Gare de Veigné,15,Esvres,Veigné
OCESN052845R0200220890,Loches-LEP,Truyes-Pl-Du-Souvenir,25,Val d'Arry,Truyes
OCESN052848R0200220893,Gare de Tours,Loches-LEP,80,Tours,Val d'Arry
OCESN052850R0400420895,Gare de Cormery,Gare de Tours,43,Cormery,Tours
OCESN052857R0200220905,Buzançais,Châteauroux-Ly-B-Pascal,59,Buzançais,Châteauroux
OCESN052860R0200220909,Gare de Esvres,Gare de La Douzillère,20,Esvres,Esvres
OCESN052861R0200220910,Chatillon-Mail,Châteauroux-L-Giraudoux,93,Châtillon-sur-Chalaronne,Valençay
OCESN052868R0400420918,Chatillon-Mail,Gare de Tours,95,Châtillon-sur-Chalaronne,Tours
OCESN052878R0400420929,Gare de Vierzon,Romorantin-BA-G.R,43,Vierzon,Millançay
OCESN052900R0200220941,Romorantin-BA-G.R,Vierzon-Médiathèque,48,Millançay,Vierzon
OCESN052903R0200220944,Gare de Blois-Chambord,Gare de Limeray,35,Blois,Limeray
OCESN052931R0200220960,Gare de Châteaudun,Gare de Dourdan,90,Châteaudun,Dourdan
OCESN052940R0200220962,Châteaudun-LEP-Paulsen,Gare de Dourdan,102,Châteaudun,Dourdan
OCESN052941R0200220963,Chartres-Gare-Routière,Gare de Tours,159,Lyon,Tours
OCESN052950R0200220965,Chartres-Gare-Routière,Gare de Vendôme,84,Lyon,Vendôme
OCESN052951R0200220966,Gare de Châteaudun,Gare de Vendôme,55,Châteaudun,Vendôme
OCESN052952R0200220967,Gare de Tours,Gare de Vendôme,65,Tours,Vendôme
OCESN052953R0200220968,Chartres-Gare-Routière,Gare de Châteaudun,56,Lyon,Châteaudun
OCESN052960R0200220975,Gare de Châteaudun,Gare de Tours,111,Châteaudun,Tours
OCESN052974R0200220989,Gare de Château-Renault,Gare de Vendôme-Villiers-s-Loir,47,Chançay,Villiers-sur-Loir
OCESN052990R0200220994,Gare de Epinal,Gare de Neufchâteau,109,Nomexy,Neufchâteau
OCESN055002R0200221027,Gare de Neufchâteau,Gare de Vittel,45,Neufchâteau,Vittel
OCESN055003R0200221028,Gare de Lunéville,Rambervillers (11 Nov),54,Lunéville,Rambervillers
OCESN055069R0500521037,Gare de Lunéville,Moyen,41,Lunéville,Moyen
OCESN055074R0200221043,Luneville-LP,Rambervillers (11 Nov),72,Lunéville,Rambervillers
OCESN055079R0300321047,Lunéville (Cité Scolai),Rambervillers,60,Lunéville,Rambervillers
OCESN055081R0300321049,Gare de Lunéville,Rambervillers,52,Lunéville,Rambervillers
OCESN055081R0400421050,Lunéville (Cité Scolai),Rambervillers (11 Nov),71,Lunéville,Rambervillers
OCESN055082R0500521051,Gare de Epinal,Mirecourt,44,Nomexy,Mirecourt
OCESN055097R0200221067,Bruyères (Vosges),Gare de Lunéville,80,Bruyères,Lunéville
OCESN055098R0200221068,Gare de Remiremont,Gérardmer La Mauselaine,45,Remiremont,Gérardmer
OCESN055121R0200221088,Gare de Contrexéville,Gare de Epinal,60,Contrexéville,Nomexy
OCESN055123R0200221090,Gare de Longwy,Gare de Metz-Ville,55,Longwy,Strasbourg
OCESN055145R0300321106,Bussang (Gare SNCF),Gare de Remiremont,54,Rennes,Remiremont
OCESN055203R0200221140,Bresse-Claudel (la),Gare de Remiremont,57,La Bresse,Remiremont
OCESN055219R0200221145,Gare de Remiremont,La-Bresse (Pl Champtel),63,Remiremont,La Bresse
OCESN055220R0200221146,Gare de Remiremont,La Bresse Le Lispach,83,Remiremont,La Bresse
OCESN055223R0200221150,Gare de Audun-le-Roman,Gare de Thionville,40,Audun-le-Roman,Thionville
OCESN055267R0200221181,Bitche,Gare de Sarreguemines,48,Bitche,Sarreguemines
OCESN055403R0200221218,Bitche-Quartier-Driant,Gare de Sarreguemines,56,Bitche,Sarreguemines
OCESN055412R0400421227,Gare de Sarrebourg,St-Louis-57-Incliné,27,Avricourt,Garrebourg
OCESN055430R0200221246,Gare de Lutzelbourg,Gare de Sarrebourg,50,Lutzelbourg,Avricourt
OCESN055436R0200221250,Gare de Conflans-Jarny,Gare de Metz-Ville,40,Jarny,Strasbourg
OCESN055437R0200221251,Gare de Metz-Ville,Gare de Verdun,90,Strasbourg,Paris
OCESN055438R0200221252,Gare de Conflans-Jarny,Gare de Verdun,45,Jarny,Paris
OCESN055488R0200221255,Gare de Marle-sur-Serre,Lugny,5,Marle,Lugny
OCESN078000R0200222782,Barenton-Cel,Gare de Verneuil-sur-Serre,5,Barenton-Cel,Verneuil-sur-Serre
OCESN078001R0300322783,Barenton-sur-Serre,Gare de Verneuil-sur-Serre,5,Barenton-sur-Serre,Verneuil-sur-Serre
OCESN078002R0200222784,Gare de Strasbourg,Gare de WOERTH RHEIN,66,Strasbourg,Allemagne
OCESN081390F0100122797,Gare de Neustadt (Weinstr) Hbf,Gare de Wissembourg,62,Neustadt an der Weinstraße,Wissembourg
OCESN081400F0300322805,Gare de WINDEN PFALZ,Gare de Wissembourg,16,Winden,Wissembourg
OCESN081401F0200222806,Gare de Landau-Pfalz-Hbf,Gare de Wissembourg,28,Landau in der Pfalz,Wissembourg
OCESN081436F0300322841,Gare de Lauterbourg,Gare de WOERTH RHEIN,15,Lauterbourg,Allemagne
OCESN081440F0300322842,Gare de Fougères,Gare de Rennes,70,Le Controis-en-Sologne,Rennes
OCESN082201R03003~NAV55728,Gare de Nice-Ville,Gare de Ventimiglia-Stazione,53,Nice,Ventimiglia
OCESN086000F0700723025,Gare de Grasse,Gare de Nice-Ville,71,Vallauris,Nice
OCESN086000F0800823026,Gare de Grasse,Gare de Ventimiglia-Stazione,127,Vallauris,Ventimiglia
OCESN086000F0900923027,Gare de Grasse,Gare de Menton,113,Vallauris,Menton
OCESN086004F0300323032,Gare de Menton,Gare de Nice-Ville,39,Menton,Nice
OCESN086004F0400423031,Gare de Cannes-la-Bocca,Gare de Ventimiglia-Stazione,107,Cannes,Ventimiglia
OCESN086005F0800823036,Gare de Cannes-la-Bocca,Gare de Menton,90,Cannes,Menton
OCESN086007F0600623042,Gare de Les Arcs-Draguignan,Gare de Ventimiglia-Stazione,138,Les Arcs,Ventimiglia
OCESN086011F0100123054,Gare de Les Arcs-Draguignan,Gare de Menton,118,Les Arcs,Menton
OCESN086011F0300323055,Gare de Cannes-la-Bocca,Gare de Monaco-Monte-Carlo,73,Cannes,Monaco
OCESN086013F0500523058,Gare de Grasse,Gare de Monaco-Monte-Carlo,99,Vallauris,Monaco
OCESN086013F0600623059,Gare de Monaco-Monte-Carlo,Gare de Nice-Ville,24,Monaco,Nice
OCESN086013F0900923060,Gare de Cannes,Gare de Ventimiglia-Stazione,101,Cannes,Ventimiglia
OCESN086015F1001023069,Gare de Cannes,Gare de Monaco-Monte-Carlo,70,Cannes,Monaco
OCESN086017F0600623076,Gare de Menton,Gare de Ventimiglia-Stazione,16,Menton,Ventimiglia
OCESN086069F0400423178,Gare de Monaco-Monte-Carlo,Gare de Ventimiglia-Stazione,30,Monaco,Ventimiglia
OCESN086090F0100123221,Gare de Saarbrücken /Sarrebruck,Gare de Strasbourg,102,Saarbrücken,Strasbourg
OCESN086380F0700723234,Gare de Mommenheim,Gare de Strasbourg,15,Mommenheim,Strasbourg
OCESN086381F1201223237,Gare de Metz-Ville,Gare de Trier-Hbf (Trèves),96,Strasbourg,Saint-Maurice-en-Trièves
OCESN086392F0500523255,Gare de Longwy,Gare de Luxembourg,35,Longwy,Luxembourg
OCESN086550F0300323260,Gare de Luxembourg,Gare de Rodange,27,Luxembourg,Rodange
OCESN086562F0600623275,Gare de Perpignan,Gare de Port-Bou,59,Cases-de-Pène,Espagne
OCESN086960F0100123299,Gare de Avignon-Centre,Gare de Port-Bou,259,Morières-lès-Avignon,Espagne
OCESN086966F0100123305,Gare de Narbonne,Gare de Port-Bou,102,Tuchan,Espagne
OCESN086967F0100123308,Gare de Nîmes,Gare de Port-Bou,209,Nîmes,Espagne
OCESN086969F0400423310,Gare de Port-Bou,Gare de Toulouse-Matabiau,220,Espagne,Toulouse
OCESN086970F0200223317,Gare de Montpellier-Saint-Roch,Gare de Port-Bou,171,Montpellier,Espagne
OCESN086983F1301323339,Gare de Saarbrücken /Sarrebruck,Gare de Sarreguemines,29,Saarbrücken,Sarreguemines
OCESN087154F0200223368,Gare de Offenburg,Gare de Strasbourg,32,Offenburg,Strasbourg
OCESN087403F0200223441,Gare de Kehl,Gare de Offenburg,22,Kehl,Offenburg
OCESN087459F0400423488,Gare de Mulhouse,Gare de Mullheim-Baden-Bf,23,Mulhouse,Müllheim im Markgräflerland
OCESN087480F0200223503,Gare de Freiburg-Breisgau,Gare de Mulhouse,45,Mulhouse,Mulhouse
OCESN087488F0300323515,Gare de Luxembourg,Gare de Nancy-Ville,92,Luxembourg,Nancy
OCESN088501F0300323533,Gare de Luxembourg,Gare de Thionville,25,Luxembourg,Thionville
OCESN088501F0600623534,Gare de Nancy-Ville,Gare de Thionville,65,Nancy,Thionville
OCESN088503F0800823537,Gare de Bettembourg,Gare de Nancy-Ville,79,Bettembourg,Nancy
OCESN088503F1301323536,Gare de Luxembourg,Gare de Metz-Ville,49,Luxembourg,Strasbourg
OCESN088507F0900923553,Gare de Bettembourg,Gare de Metz-Ville,36,Bettembourg,Strasbourg
OCESN088710F0700723816,Gare de Metz-Ville,Gare de Thionville,27,Strasbourg,Thionville
OCESN088716F1001023828,Gare de Forbach,Gare de Saarbrücken /Sarrebruck,10,Forbach,Saarbrücken
OCESN088821F0200224092,Gare de Metz-Ville,Gare de Saarbrücken /Sarrebruck,60,Strasbourg,Saarbrücken
OCESN088824F0300324099,Gare de Basel-SBB,Gare de Strasbourg,89,Colombo,Strasbourg
OCESN096151F0300324706,Gare de Basel-SBB,Gare de Sélestat,69,Colombo,SELESTAT
OCESN096151F0400424707,Gare de Genève,Gare de Lyon-Part-Dieu,117,Chêne-Bourg,Lyon
OCESN096500F0300324843,Gare de Bellegarde-s-V. Gare,Gare de Genève,28,Valserhône,Chêne-Bourg
OCESN096508F0100124850,Gare de Lyon-Part-Dieu,Gare de St-Gervais-L-B-Le-Fayet,228,Lyon,Saint-Gervais-les-Bains
OCESN096536F0200224867,Gare de Genève,Gare de Grenoble,144,Chêne-Bourg,Gières
OCESN096601F0300324904,Gare de Genève,Gare de Valence-Ville,195,Chêne-Bourg,Valence
OCESN096608F0900924907,Gare de St-Pierre-des-Corps,Gare de Tours,5,Saint-Pierre-des-Corps,Tours
OCESN105330F0300324982,Gare de Mommenheim,Gare de Sarreguemines,113,Mommenheim,Sarreguemines
OCESN400000R0200233144,Gare de Mommenheim,Gare de Saarbrücken /Sarrebruck,154,Mommenheim,Saarbrücken
OCESN400003R0100133147,Gare de Ingwiller,Gare de Mommenheim,35,Ingwiller,Mommenheim
OCESN400012R0200233152,Gare de Ingwiller,Gare de Strasbourg,66,Ingwiller,Strasbourg
OCESN400013R0200233153,Gare de Roeschwoog,Gare de Strasbourg,84,Rœschwoog,Strasbourg
OCESN400021R0200233156,Gare de Lauterbourg,Gare de Strasbourg,114,Lauterbourg,Strasbourg
OCESN400023R0100133157,Gare de Colmar,Gare de Munster,36,Colmar,Munster
OCESN400039R0100133173,Gare de Kehl,Gare de Strasbourg,25,Kehl,Strasbourg
OCESN400059R0300333193,Gare de Saales,Gare de St-Dié-des-Vosges,28,Saales,Sainte-Marguerite
OCESN400061R0300333196,Gare de Molsheim,Gare de St-Dié-des-Vosges,105,Molsheim,Sainte-Marguerite
OCESN400061R0400433197,Gare de Rothau,Gare de St-Dié-des-Vosges,50,Rothau,Sainte-Marguerite
OCESN400063R0500533201,Gare de Molsheim,Gare de Rothau,55,Molsheim,Rothau
OCESN400067R0200233206,Gare de Rothau,Gare de Saales,22,Rothau,Saales
OCESN400073R0200233216,Gare de Kruth,Gare de Thann-Saint-Jacques,28,Kruth,Thann
OCESN400075R0200233218,Gare de Molsheim,Gare de Saales,76,Molsheim,Saales
OCESN400078R0200233221,Gare de Thann-Saint-Jacques,Gare de Wesserling,19,Thann,Fellering
OCESN400079R0200233222,Gare de Molsheim,Mutzig-Passage-A-Niveau,8,Molsheim,Bourbon-Lancy
OCESN400082R0200233224,Gare de Erstein,Gare de Strasbourg,26,Erstein,Strasbourg
OCESN400240R0200233233,Gare de Colmar,Gare de Mulhouse,50,Colmar,Mulhouse
OCESN400241R0300333235,Gare de Bayonne,Gare de Pau,145,Bayonne,Paris
OCESN405004R0200233394,Gare de Bayonne,Gare de Puyoô,70,Bayonne,Puyoô
OCESN405009R0200233395,Gare de Mont-de-Marsan,Gare de Morcenx,45,Mont-de-Marsan,Morcenx
OCESN405021R0200233396,Gare de Bordeaux-St-Jean,Gare de Mont-de-Marsan,185,Bordeaux,Mont-de-Marsan
OCESN405024R0200233397,Gare de Lesparre,Gare de Pauillac,25,Naujac-sur-Mer,Pauillac
OCESN405109R0300333400,Gare de Bordeaux-St-Jean,Gare de Lesparre,157,Bordeaux,Naujac-sur-Mer
OCESN405117R0200233401,Gare de Bordeaux-St-Jean,Gare de Le-Verdon,200,Bordeaux,Le Verdon-sur-Mer
OCESN405123R0300333404,Gare de Dax,Gare de Lourdes,170,Dax,Lourdes
OCESN405210R0300333407,Gare de Dax,Gare de Pau,110,Dax,Paris
OCESN405212R0300333408,Gare de Dax,Gare de Tarbes,205,Dax,Rabastens-de-Bigorre
OCESN405275R0100133413,Gare de Arcachon,Gare de Biganos-Facture,47,Arcachon,Biganos
OCESN405313R0200233415,Gare de Brive-la-Gaillarde,Gare de Périgueux,105,Brive-la-Gaillarde,Marsac-sur-l'Isle
OCESN405403R0200233423,Gare de Condat-le-Lardin,Gare de Tulle,85,Le Lardin,Saint-Priest-de-Gimel
OCESN405410R0100133424,Gare de Brive-la-Gaillarde,Gare de Condat-le-Lardin,44,Brive-la-Gaillarde,Le Lardin
OCESN405411R0100133425,Gare de Bedous,Gare de Pau,86,Bedous,Paris
OCESN405449R0500533453,Gare de Oloron-Ste-Marie,Gare de Pau,52,Oloron-Sainte-Marie,Paris
OCESN405454R0200233454,Gare de Bidos,Gare de Pau,58,Richmond,Paris
OCESN405455R0200233455,Gare de Bedous,Gare de Oloron-Ste-Marie,35,Bedous,Oloron-Sainte-Marie
OCESN405460R0100133459,Gare de Bayonne,Gare de St-Jean-Pied-de-Port,81,Bayonne,Saint-Jean-Pied-de-Port
OCESN405483R0100133460,Gare de Bayonne,Gare de Cambo-les-Bains,38,Bayonne,Cambo-les-Bains
OCESN405491R0200233462,Gare de Dax,Gare de Hendaye,140,Dax,Hendaye
OCESN405520R0300333468,Gare de Bayonne,Gare de Morcenx,105,Bayonne,Morcenx
OCESN405525R0200233470,Gare de Bordeaux-St-Jean,Gare de Dax,170,Bordeaux,Dax
OCESN405572R0200233472,Gare de Bergerac,Gare de Libourne,104,Cours-de-Pile,Libourne
OCESN405608R0100133474,Gare de Libourne,Gare de St-Emilion,19,Libourne,Saint-Émilion
OCESN405638R0200233484,Gare de Bergerac,Gare de Sarlat,94,Cours-de-Pile,Sarlat-la-Canéda
OCESN405652R0200233485,Gare de Bordeaux-St-Jean,Gare de Langon,87,Bordeaux,Langon
OCESN405713R0300333494,Gare de Agen,Gare de Bordeaux-St-Jean,174,Bourg-la-Reine,Bordeaux
OCESN405758R0300333496,Gare de Agen,Gare de Périgueux,212,Bourg-la-Reine,Marsac-sur-l'Isle
OCESN405816R0300333499,Gare de Agen,Gare de Monsempron-Libos,65,Bourg-la-Reine,Monsempron-Libos
OCESN405874R0300333503,Gare de Commentry,Gare de Montluçon-Ville,25,Louroux-de-Bouble,Villefranche-d'Allier
OCESN406105R0200233512,Gare de Clermont-Ferrand,Gare de Moulins-sur-Allier,165,Chamalières,Villeneuve-sur-Allier
OCESN406400R0200233521,Gare de Clermont-Ferrand,Gare de Riom-Châtel-Guyon,25,Chamalières,Riom
OCESN406402R0100133523,Gare de Clermont-Ferrand,Gare de Vichy,85,Chamalières,Vichy
OCESN406403R0100133524,Gare de Gannat,Gare de Vichy,32,Gannat,Vichy
OCESN406500R0100133526,Gare de Arvant,Gare de Brioude,12,Bournoncle-Saint-Pierre,Brioude
OCESN406602R0200233530,Gare de Alès,Gare de Clermont-Ferrand,344,Venarey-les-Laumes,Chamalières
OCESN406680R0300333532,Gare de Alès,Gare de Brioude,254,Venarey-les-Laumes,Brioude
OCESN406681R0200233533,Gare de Arvant,Gare de Langeac,46,Bournoncle-Saint-Pierre,Langeac
OCESN406685R0200233535,Gare de Arvant,Gare de Nîmes,334,Bournoncle-Saint-Pierre,Nîmes
OCESN406687R0200233536,Gare de Aurillac,Gare de Neussargues,74,Aurillac,Neussargues-Moissac
OCESN406805R0100133552,Gare de Aurillac,Gare de Figeac,80,Aurillac,Figeac
OCESN406906R0200233562,Gare de Aurillac,Gare de Brive-la-Gaillarde,162,Aurillac,Brive-la-Gaillarde
OCESN407000R0200233567,Gare de Firminy,Gare de Le Puy-en-Velay,129,Firminy,Saint-Vincent
OCESN407107R0200233578,Gare de Le Puy-en-Velay,Gare de Vorey,41,Saint-Vincent,Vorey
OCESN407109R0200233579,Gare de Dijon-Ville,Gare de Laroche-Migennes,216,Dijon,Migennes
OCESN408009R0200233582,Gare de Laroche-Migennes,Gare de Tonnerre,69,Migennes,Tonnerre
OCESN408018R0200233585,Gare de Frasne,Gare de Travers,56,Frasnes-lez-Buissenal,Val-de-Travers
OCESN408218R0200233602,Gare de Laroche-Migennes,Gare de Montereau,148,Migennes,Montereau-Fault-Yonne
OCESN408281R0200233605,Gare de Clamecy,Gare de Laroche-Migennes,113,Corbigny,Migennes
OCESN408428R0200233615,Gare de Auxerre-St-Gervais,Gare de Laroche-Migennes,28,Auxerre,Migennes
OCESN408490R0200233620,Gare de Dijon-Ville,Gare de Is-sur-Tille,65,Dijon,Marcilly-sur-Tille
OCESN408770R0200233630,Gare de Dijon-Porte-Neuve,Gare de Is-sur-Tille,32,Dijon,Marcilly-sur-Tille
OCESN408827R0200233632,Gare de Dijon-Ville,Gare de Seurre,98,Dijon,Seurre
OCESN408844R0200233634,Gare de Besançon-Viotte,Gare de Dijon-Ville,164,Besançon,Dijon
OCESN408849R0100133636,Gare de Dijon-Ville,Gare de Les Laumes-Alésia,107,Dijon,Venarey-les-Laumes
OCESN408897R0200233637,Gare de Avallon,Gare de Laroche-Migennes,110,Avallon,Migennes
OCESN409172R0200233654,Gare de Chagny,Gare de Montchanin,57,Chagny,Montchanin
OCESN409210R0200233655,Gare de Decize,Gare de Luzy(Nièvre),54,Decize,Luzy
OCESN409268R0100133658,Gare de Cosne-sur-Loire,Gare de Nevers-Le-Banlay,118,La Charité-sur-Loire,Nevers
OCESN409402R0100133665,Gare de Nevers,Gare de Nevers-Le-Banlay,13,Nevers,Nevers
OCESN409406R0100133667,Gare de Lyon-Perrache,Gare de Paray-le-Monial,150,Lyon,Paray-le-Monial
OCESN409505R0200233671,Gare de Besançon-Viotte,Gare de Dole-Ville,78,Besançon,Montmirey-la-Ville
OCESN409761R0100133672,Gare de Belfort-Ville,Gare de Vesoul,115,Belfort,Frotey-lès-Vesoul
OCESN409858R0100133674,Gare de Besançon-Viotte,Gare de Le Valdahon,62,Besançon,Valdahon
OCESN410017R0200233676,Gare de Luzy(Nièvre),Gare de Montchanin,68,Luzy,Montchanin
OCESN410210R0100133688,Gare de Le Creusot,Gare de Luzy(Nièvre),54,Le Creusot,Luzy
OCESN410273R0100133715,Gare de Bourg-en-Bresse,Gare de Lons-le-Saunier,89,Montluel,Lons-le-Saunier
OCESN410421R0200233724,Gare de Belfort-Ville,Gare de Meroux,24,Belfort,Meroux-Moval
OCESN410600R0200233728,Gare de Belfort-Ville,Gare de Delle,75,Belfort,Delle
OCESN410610R0200233730,Gare de Besançon-Franche-Comté,Gare de Besançon-Viotte,23,Besançon,Besançon
OCESN410854R0100133734,Gare de Rennes,Gare de Vitré,60,Rennes,Vitré
OCESN411057R0200233740,Gare de Rennes,Gare de St-Brieuc,115,Rennes,Saint-Carreuc
OCESN411121R0200233742,Gare de Montauban-de-Bretagne,Gare de Rennes,50,Montauban-de-Bretagne,Rennes
OCESN411125R0200233744,Gare de Messac-Guipry,Gare de Rennes,75,Guipry-Messac,Rennes
OCESN411211R0200233747,Gare de Nantes,Gare de Rennes,100,Nantes,Rennes
OCESN411225R0100133749,Gare de Rennes,Gare de Vannes,150,Rennes,Vannes
OCESN411232R0200233751,Gare de Messac-Guipry,Gare de Vannes,115,Guipry-Messac,Vannes
OCESN411281R0200233754,Gare de Redon,Gare de Rennes,105,Langon,Rennes
OCESN411282R0300333755,Gare de Beslé,Gare de Redon,35,Guémené-Penfao,Langon
OCESN411284R0100133756,Gare de Lorient,Gare de Quimper,95,Languidic,Bannalec
OCESN411329R0300333758,Gare de Lorient,Gare de Rosporden,65,Languidic,Rosporden
OCESN411330R0200233759,Gare de Lorient,Gare de Vannes,80,Languidic,Vannes
OCESN411332R0200233760,Gare de Lorient,Gare de Redon,140,Languidic,Langon
OCESN411356R0200233764,Gare de Brest,Gare de Morlaix,85,Brest,Morlaix
OCESN411510R0200233770,Gare de Brest,Gare de Quimper,130,Brest,Bannalec
OCESN411616R0200233773,Gare de Landerneau,Gare de Quimper,95,Landerneau,Bannalec
OCESN411618R0200233774,Gare de Brest,Gare de La Forest,35,Brest,Foreste
OCESN411639R0200233782,Gare de Brest,Gare de Landerneau,45,Brest,Landerneau
OCESN411640R0200233783,Gare de Lannion,Gare de St-Brieuc,65,Lannion,Saint-Carreuc
OCESN411716R0200233787,Gare de Guingamp,Gare de Lannion,55,Bourbriac,Lannion
OCESN411719R0200233790,Gare de Carhaix,Gare de Guingamp,75,Carhaix-Plouguer,Bourbriac
OCESN411850R0200233792,Gare de Aubrais-(les),Gare de Cosne-sur-Loire,135,Fleury-les-Aubrais,La Charité-sur-Loire
OCESN414005R0200233821,Gare de Port-de-Piles,Gare de Tours,85,La Celle-Saint-Avant,Tours
OCESN414047R0300333827,Gare de Châteauroux,Gare de Vierzon,90,Valençay,Vierzon
OCESN414411R0200233832,Gare de Argenton-sur-Creuse,Gare de Vierzon,130,Argenton-sur-Creuse,Vierzon
