ID,Departure,Arrival,Duration,Departure_City,Arrival_City
8b148049-2308-40a5-b77f-114438f58a78,Beaugency,Maillé,42,BEAUGENCY,MAILLE
f371ccbb-d0bb-4ae1-ae77-935c3cb4a8a5,Beaugency,Port-de-Piles,44,BEAUGENCY,LA CELLE-SAINT-AVANT
57236f72-6c64-44dc-8104-7e75d7b62662,Beaugency,Les Ormes-sur-Vienne,45,BEAUGENCY,LES ORMES
b360be7f-a5ce-4c81-88d3-7fb4118193be,Beaugency,Dangé,47,BEAUGENCY,DANGE-SAINT-ROMAIN
b2342a71-23e1-4427-b8da-f502957e3038,Beaugency,Ingrandes-sur-Vienne,49,BEAUGENCY,INGRANDES
1bcef652-9ffd-43dc-b1ed-3b3484556ea6,Beaugency,Châtellerault,51,BEAUGENCY,CHATELLERAULT
fd4f2554-b6e7-4573-a5b8-9795cfee6875,Beaugency,Nerpuy,53,BEAUGENCY,NAINTRE
a5720ac5-e783-4bbf-b679-198bc3afada1,Beaugency,Naintré-les-Barres,54,BEAUGENCY,NAINTRE
e835312a-6410-4df0-96f4-17c411969bc4,Beaugency,La Tricherie,56,BEAUGENCY,BEAUMONT SAINT-CYR
9157f15c-90f8-42dc-b881-632d7ab6995c,Beaugency,Dissay,57,BEAUGENCY,DISSAY
c627ecdb-75d3-4316-8d42-a7699b8a77de,Beaugency,Jaunay-Clan,58,BEAUGENCY,JAUNAY-MARIGNY
8654b169-7c99-42a6-8549-d76493db2a27,Beaugency,Futuroscope,59,BEAUGENCY,CHASSENEUIL-DU-POITOU
4bf40712-0033-4049-98f3-334d889c8eb1,Beaugency,Chasseneuil (Vienne),59,BEAUGENCY,CHASSENEUIL-DU-POITOU
1f65b932-2440-48ee-9d04-8145ec583491,Beaugency,Poitiers,62,BEAUGENCY,POITIERS
3235a056-767b-43bb-b9d0-73e14c5aab5a,Beaugency,Ligugé,65,BEAUGENCY,LIGUGE
397b6f43-a6a5-499b-83b6-8c507db54cef,Beaugency,Iteuil,66,BEAUGENCY,ITEUIL
cefc02fe-dcf4-4ead-a608-5516a5d07e0e,Beaugency,Vivonne,69,BEAUGENCY,VIVONNE
e372a81e-5b63-481c-b01d-c2ebccfab5e0,Beaugency,Anché-Voulon,72,BEAUGENCY,ANCHE
